x,y,t_h,T_K,alpha,q_Wm3
0.33,0.25,1.5384616,292.1767,0.05603662,1473.1349
0.33,0.25,2.0512822,292.62756,0.07398821,1444.0543
0.33,0.25,2.5641026,293.06366,0.09158426,1415.38
0.33,0.25,3.0769231,293.4853,0.10882994,1387.1155
0.33,0.25,3.5897436,293.89252,0.12573037,1359.2625
0.33,0.25,4.1025643,294.28552,0.14229047,1331.8231
0.33,0.25,4.6153846,294.66458,0.15851533,1304.7992
0.33,0.25,5.1282053,295.0298,0.17441028,1278.1913
0.33,0.25,5.6410255,295.38132,0.1899803,1252.0002
0.33,0.25,6.1538463,295.71933,0.20523041,1226.2255
0.33,0.25,6.6666665,296.04407,0.22016603,1200.8679
0.33,0.25,7.179487,296.35565,0.23479196,1175.9258
0.33,0.25,7.6923075,296.65433,0.24911353,1151.3987
0.33,0.25,8.205129,296.94012,0.26313582,1127.2847
0.33,0.25,8.717949,297.21335,0.27686375,1103.5826
0.33,0.25,9.230769,297.4741,0.2903026,1080.2903
0.33,0.25,9.743589,297.72256,0.30345723,1057.4058
0.33,0.25,10.256411,297.9589,0.3163327,1034.926
0.33,0.25,10.769231,298.1833,0.32893395,1012.84827
0.33,0.25,11.282051,298.39594,0.34126595,991.16986
0.33,0.25,11.794871,298.59692,0.35333365,969.88727
0.33,0.25,12.307693,298.78647,0.36514175,948.99677
0.33,0.25,12.820513,298.96475,0.37669516,928.4953
0.33,0.25,13.333333,299.13187,0.38799858,908.3787
0.33,0.25,13.846154,299.28802,0.39905682,888.64307
0.33,0.25,14.358974,299.43338,0.40987447,869.2842
0.33,0.25,14.871795,299.56808,0.4204561,850.298
0.33,0.25,15.384615,299.6923,0.4308064,831.6798
0.33,0.25,15.897436,299.80615,0.4409297,813.4253
0.33,0.25,16.410257,299.90982,0.45083058,795.52985
0.33,0.25,16.923077,300.00348,0.46051344,777.98865
0.33,0.25,17.435898,300.08725,0.4699825,760.79706
0.33,0.25,17.948717,300.16125,0.47924218,743.95026
0.33,0.25,18.461538,300.22574,0.4882966,727.44324
0.33,0.25,18.97436,300.28076,0.49714985,711.27106
0.33,0.25,19.487179,300.32654,0.50580615,695.4289
0.33,0.25,20.0,300.36313,0.5142694,679.91144
0.33,0.27,0.0,290.51294,0.0,1562.254
0.33,0.27,0.51282054,291.0087,0.019041084,1531.994
0.33,0.27,1.0256411,291.4894,0.03771224,1502.1294
0.33,0.27,1.5384616,291.95523,0.056018263,1472.6641
0.33,0.27,2.0512822,292.40628,0.07396411,1443.6024
0.33,0.27,2.5641026,292.84283,0.09155469,1414.9475
0.33,0.27,3.0769231,293.265,0.108795255,1386.7023
0.33,0.27,3.5897436,293.6729,0.12569067,1358.8689
0.33,0.27,4.1025643,294.0668,0.14224604,1331.4495
0.33,0.27,4.6153846,294.4469,0.15846652,1304.4446
0.33,0.27,5.1282053,294.81326,0.17435715,1277.8564
0.33,0.27,5.6410255,295.16608,0.1899231,1251.6841
0.33,0.27,6.1538463,295.50552,0.2051695,1225.9285
0.33,0.27,6.6666665,295.8318,0.22010152,1200.589
0.33,0.27,7.179487,296.14505,0.23472416,1175.6648
0.33,0.27,7.6923075,296.4454,0.24904269,1151.1553
0.33,0.27,8.205129,296.73315,0.26306197,1127.0583
0.33,0.27,8.717949,297.00833,0.27678734,1103.3732
0.33,0.27,9.230769,297.27112,0.29022366,1080.0969
0.33,0.27,9.743589,297.5218,0.30337602,1057.2277
0.33,0.27,10.256411,297.76038,0.31624937,1034.763
0.33,0.27,10.769231,297.98718,0.32884875,1012.7
0.33,0.27,11.282051,298.20224,0.341179,991.03534
0.33,0.27,11.794871,298.40576,0.35324505,969.766
0.33,0.27,12.307693,298.59793,0.36505175,948.88885
0.33,0.27,12.820513,298.77887,0.37660393,928.3998
0.33,0.27,13.333333,298.94873,0.38790628,908.29504
0.33,0.27,13.846154,299.1077,0.3989635,888.5708
0.33,0.27,14.358974,299.25595,0.40978032,869.2228
0.33,0.27,14.871795,299.3936,0.42036134,850.2469
0.33,0.27,15.384615,299.5208,0.43071094,831.63855
0.33,0.27,15.897436,299.6377,0.4408339,813.39343
0.33,0.27,16.410257,299.74454,0.4507344,795.5069
0.33,0.27,16.923077,299.84137,0.46041706,777.9742
0.33,0.27,17.435898,299.92834,0.469886,760.79065
0.33,0.27,17.948717,300.0056,0.47914553,743.9514
0.33,0.27,18.461538,300.0734,0.4882,727.45154
0.33,0.27,18.97436,300.1318,0.49705347,711.2862
0.33,0.27,19.487179,300.18088,0.50570995,695.45044
0.33,0.27,20.0,300.22098,0.5141736,679.93915
0.33,0.29,0.0,290.2352,0.0,1561.6125
0.33,0.29,0.51282054,290.7307,0.019033365,1531.3756
0.33,0.29,1.0256411,291.21143,0.03769701,1501.5345
0.33,0.29,1.5384616,291.67743,0.055995837,1472.0934
0.33,0.29,2.0512822,292.1288,0.07393485,1443.0559
0.33,0.29,2.5641026,292.5659,0.09151891,1414.4258
0.33,0.29,3.0769231,292.98874,0.10875317,1386.2052
0.33,0.29,3.5897436,293.39755,0.12564254,1358.3961
0.33,0.29,4.1025643,293.79245,0.14219227,1331.001
0.33,0.29,4.6153846,294.17365,0.15840733,1304.0205
0.33,0.29,5.1282053,294.54135,0.17429294,1277.4558
0.33,0.29,5.6410255,294.89557,0.18985415,1251.3066
0.33,0.29,6.1538463,295.2366,0.20509596,1225.574
0.33,0.29,6.6666665,295.5646,0.22002387,1200.2571
0.33,0.29,7.179487,295.87967,0.23464254,1175.3547
0.33,0.29,7.6923075,296.18198,0.24895728,1150.8665
0.33,0.29,8.205129,296.4718,0.26297325,1126.7903
0.33,0.29,8.717949,296.74918,0.2766954,1103.1249
0.33,0.29,9.230769,297.01425,0.29012877,1079.8683
0.33,0.29,9.743589,297.2673,0.30327845,1057.0181
0.33,0.29,10.256411,297.5084,0.31614932,1034.5714
0.33,0.29,10.769231,297.73773,0.32874653,1012.5257
0.33,0.29,11.282051,297.95547,0.34107465,990.8783
0.33,0.29,11.794871,298.16174,0.35313892,969.6253
0.33,0.29,12.307693,298.35678,0.36494395,948.76337
0.33,0.29,12.820513,298.54065,0.37649465,928.2892
0.33,0.29,13.333333,298.7135,0.38779578,908.19836
0.33,0.29,13.846154,298.87552,0.3988519,888.4876
0.33,0.29,14.358974,299.0269,0.40966773,869.1528
0.33,0.29,14.871795,299.16776,0.42024797,850.189
0.33,0.29,15.384615,299.2982,0.430597,831.5926
0.33,0.29,15.897436,299.4185,0.44071937,813.3586
0.33,0.29,16.410257,299.52866,0.4506196,795.4826
0.33,0.29,16.923077,299.62894,0.46030197,777.9599
0.33,0.29,17.435898,299.7194,0.46977073,760.7859
0.33,0.29,17.948717,299.80026,0.47903043,743.9557
0.33,0.29,18.461538,299.87164,0.48808497,727.4643
0.33,0.29,18.97436,299.93362,0.4969386,711.307
0.33,0.29,19.487179,299.98645,0.50559545,695.47876
0.33,0.29,20.0,300.03018,0.51405936,679.9746
0.33,0.31,0.0,289.9022,0.0,1560.8572
0.33,0.31,0.51282054,290.39758,0.019024238,1530.6488
0.33,0.31,1.0256411,290.87836,0.03767912,1500.8365
0.33,0.31,1.5384616,291.34454,0.055969603,1471.4248
0.33,0.31,2.0512822,291.79642,0.07390048,1442.4174
0.33,0.31,2.5641026,292.23413,0.09147687,1413.8164
0.33,0.31,3.0769231,292.65775,0.10870378,1385.625
0.33,0.31,3.5897436,293.06757,0.12558626,1357.8453
0.33,0.31,4.1025643,293.46365,0.14212936,1330.4791
0.33,0.31,4.6153846,293.8461,0.15833817,1303.527
0.33,0.31,5.1282053,294.2152,0.17421784,1276.9904
0.33,0.31,5.6410255,294.571,0.18977351,1250.8691
0.33,0.31,6.1538463,294.91376,0.20501022,1225.1632
0.33,0.31,6.6666665,295.24362,0.21993312,1199.8726
0.33,0.31,7.179487,295.5607,0.23454726,1174.996
0.33,0.31,7.6923075,295.8652,0.24885777,1150.5326
0.33,0.31,8.205129,296.15723,0.26286972,1126.4807
0.33,0.31,8.717949,296.43698,0.27658814,1102.839
0.33,0.31,9.230769,296.70456,0.2900182,1079.6051
0.33,0.31,9.743589,296.96014,0.30316478,1056.7769
0.33,0.31,10.256411,297.20398,0.31603277,1034.3513
0.33,0.31,10.769231,297.4361,0.3286273,1012.326
0.33,0.31,11.282051,297.65674,0.34095317,990.698
0.33,0.31,11.794871,297.86597,0.3530153,969.46375
0.33,0.31,12.307693,298.06403,0.36481857,948.62006
0.33,0.31,12.820513,298.25104,0.37636763,928.16284
0.33,0.31,13.333333,298.42712,0.38766727,908.089
0.33,0.31,13.846154,298.59247,0.39872214,888.39386
0.33,0.31,14.358974,298.74725,0.40953693,869.0739
0.33,0.31,14.871795,298.89154,0.42011622,850.12463
0.33,0.31,15.384615,299.02554,0.43046463,831.54156
0.33,0.31,15.897436,299.14938,0.44058642,813.32043
0.33,0.31,16.410257,299.26318,0.45048624,795.4568
0.33,0.31,16.923077,299.36713,0.4601684,777.94574
0.33,0.31,17.435898,299.46146,0.46963713,760.78265
0.33,0.31,17.948717,299.54608,0.4788967,743.9628
0.33,0.31,18.461538,299.6213,0.4879514,727.4812
0.33,0.31,18.97436,299.68726,0.49680528,711.3331
0.33,0.31,19.487179,299.744,0.50546247,695.5137
0.33,0.31,20.0,299.79172,0.513927,680.01764
0.33,0.33,0.0,289.51532,0.0,1559.9899
0.33,0.33,0.51282054,290.01065,0.019013807,1529.8153
0.33,0.33,1.0256411,290.49152,0.037658624,1500.0377
0.33,0.33,1.5384616,290.95807,0.05593946,1470.6602
0.33,0.33,2.0512822,291.41046,0.07386116,1441.6869
0.33,0.33,2.5641026,291.84885,0.09142879,1413.1204
0.33,0.33,3.0769231,292.27344,0.108647294,1384.9633
0.33,0.33,3.5897436,292.68423,0.12552184,1357.2174
0.33,0.33,4.1025643,293.0816,0.14205745,1329.8843
0.33,0.33,4.6153846,293.46548,0.15825921,1302.9652
0.33,0.33,5.1282053,293.83615,0.17413214,1276.4607
0.33,0.33,5.6410255,294.1937,0.18968147,1250.3711
0.33,0.33,6.1538463,294.5383,0.20491217,1224.6967
0.33,0.33,6.6666665,294.87018,0.21982948,1199.4358
0.33,0.33,7.179487,295.1894,0.23443846,1174.5886
0.33,0.33,7.6923075,295.49612,0.24874412,1150.1538
0.33,0.33,8.205129,295.7906,0.2627517,1126.1299
0.33,0.33,8.717949,296.07288,0.27646598,1102.5149
0.33,0.33,9.230769,296.3431,0.28989217,1079.3071
0.33,0.33,9.743589,296.60144,0.30303514,1056.5038
0.33,0.33,10.256411,296.84814,0.31590003,1034.1027
0.33,0.33,10.769231,297.08328,0.3284917,1012.1005
0.33,0.33,11.282051,297.30698,0.34081486,990.4946
0.33,0.33,11.794871,297.5194,0.35287467,969.28204
0.33,0.33,12.307693,297.7207,0.36467576,948.4586
0.33,0.33,12.820513,297.9111,0.376223,928.02136
0.33,0.33,13.333333,298.09064,0.3875209,907.9659
0.33,0.33,13.846154,298.2595,0.3985745,888.2888
0.33,0.33,14.358974,298.41794,0.40938807,868.986
0.33,0.33,14.871795,298.5659,0.41996637,850.05286
0.33,0.33,15.384615,298.7036,0.43031394,831.4854
0.33,0.33,15.897436,298.83133,0.44043517,813.279
0.33,0.33,16.410257,298.94904,0.4503346,795.4292
0.33,0.33,16.923077,299.05695,0.46001637,777.9313
0.33,0.33,17.435898,299.1552,0.46948504,760.7807
0.33,0.33,17.948717,299.244,0.47874475,743.97253
0.33,0.33,18.461538,299.32333,0.48779967,727.50214
0.33,0.33,18.97436,299.3934,0.49665385,711.36444
0.33,0.33,19.487179,299.4544,0.5053114,695.5548
0.33,0.33,20.0,299.50644,0.5137765,680.06805
0.33,0.35,0.0,289.0759,0.0,1559.0137
0.33,0.35,0.51282054,289.57123,0.019001968,1528.8783
0.33,0.35,1.0256411,290.05225,0.03763552,1499.1395
0.33,0.35,1.5384616,290.5192,0.05590556,1469.8011
0.33,0.35,2.0512822,290.9722,0.07381693,1440.867
0.33,0.35,2.5641026,291.4114,0.0913747,1412.3394
0.33,0.35,3.0769231,291.8369,0.108583875,1384.2211
0.33,0.35,3.5897436,292.2489,0.12544951,1356.5131
0.33,0.35,4.1025643,292.64752,0.14197671,1329.218
0.33,0.35,4.6153846,293.03296,0.15817045,1302.3362
0.33,0.35,5.1282053,293.4053,0.17403588,1275.868
0.33,0.35,5.6410255,293.76468,0.18957809,1249.8141
0.33,0.35,6.1538463,294.11127,0.20480219,1224.1742
0.33,0.35,6.6666665,294.44528,0.21971333,1198.9475
0.33,0.35,7.179487,294.7668,0.23431653,1174.1335
0.33,0.35,7.6923075,295.076,0.2486167,1149.7311
0.33,0.35,8.205129,295.37292,0.26261923,1125.7379
0.33,0.35,8.717949,295.65787,0.27632892,1102.1531
0.33,0.35,9.230769,295.931,0.2897508,1078.9745
0.33,0.35,9.743589,296.19226,0.30288988,1056.1995
0.33,0.35,10.256411,296.44202,0.31575125,1033.8252
0.33,0.35,10.769231,296.68027,0.32833958,1011.8492
0.33,0.35,11.282051,296.9073,0.34065986,990.2686
0.33,0.35,11.794871,297.1231,0.35271698,969.07965
0.33,0.35,12.307693,297.32788,0.36451575,948.2794
0.33,0.35,12.820513,297.52182,0.37606084,927.8641
0.33,0.35,13.333333,297.70502,0.38735712,907.82965
0.33,0.35,13.846154,297.87766,0.39840907,888.17267
0.33,0.35,14.358974,298.03983,0.4092213,868.8889
0.33,0.35,14.871795,298.19168,0.41979855,849.97394
0.33,0.35,15.384615,298.33347,0.43014523,831.4237
0.33,0.35,15.897436,298.46518,0.44026583,813.23376
0.33,0.35,16.410257,298.58698,0.45016474,795.3994
0.33,0.35,16.923077,298.69913,0.4598463,777.9163
0.33,0.35,17.435898,298.80167,0.46931493,760.77966
0.33,0.35,17.948717,298.89474,0.47857466,743.9846
0.33,0.35,18.461538,298.97842,0.48762977,727.52655
0.33,0.35,18.97436,299.05298,0.4964843,711.40063
0.33,0.35,19.487179,299.1184,0.50514245,695.602
0.33,0.35,20.0,299.175,0.51360816,680.12555
0.33,0.37,0.0,288.5853,0.0,1557.931
0.33,0.37,0.51282054,289.08063,0.018988982,1527.8387
0.33,0.37,1.0256411,289.56183,0.037609965,1498.1438
0.33,0.37,1.5384616,290.02924,0.055868007,1468.8492
0.33,0.37,2.0512822,290.4829,0.07376791,1439.9589
0.33,0.37,2.5641026,290.9229,0.09131478,1411.4747
0.33,0.37,3.0769231,291.34946,0.10851352,1383.3995
0.33,0.37,3.5897436,291.7627,0.1253694,1355.7344
0.33,0.37,4.1025643,292.16272,0.14188716,1328.4812
0.33,0.37,4.6153846,292.5497,0.15807214,1301.6404
0.33,0.37,5.1282053,292.92383,0.17392921,1275.213
0.33,0.37,5.6410255,293.2852,0.18946372,1249.1985
0.33,0.37,6.1538463,293.63388,0.2046804,1223.597
0.33,0.37,6.6666665,293.97012,0.21958473,1198.4081
0.33,0.37,7.179487,294.29404,0.23418145,1173.6306
0.33,0.37,7.6923075,294.60574,0.24847573,1149.2637
0.33,0.37,8.205129,294.90543,0.2624727,1125.3053
0.33,0.37,8.717949,295.1932,0.27617726,1101.7538
0.33,0.37,9.230769,295.46924,0.2895944,1078.6072
0.33,0.37,9.743589,295.73364,0.3027292,1055.8633
0.33,0.37,10.256411,295.98657,0.31558654,1033.5189
0.33,0.37,10.769231,296.22818,0.3281713,1011.57184
0.33,0.37,11.282051,296.45856,0.34048837,990.0187
0.33,0.37,11.794871,296.67798,0.35254258,968.85675
0.33,0.37,12.307693,296.88638,0.3643387,948.0817
0.33,0.37,12.820513,297.0841,0.37588158,927.69073
0.33,0.37,13.333333,297.27112,0.3871758,907.6796
0.33,0.37,13.846154,297.4477,0.39822605,888.0448
0.33,0.37,14.358974,297.61395,0.40903687,868.7822
0.33,0.37,14.871795,297.7699,0.41961294,849.8874
0.33,0.37,15.384615,297.9159,0.42995867,831.35626
0.33,0.37,15.897436,298.05188,0.44007862,813.1844
0.33,0.37,16.410257,298.1781,0.44997704,795.3673
0.33,0.37,16.923077,298.29462,0.45965827,777.9005
0.33,0.37,17.435898,298.4016,0.46912676,760.7791
0.33,0.37,17.948717,298.49918,0.4783865,743.9987
0.33,0.37,18.461538,298.58755,0.48744202,727.5544
0.33,0.37,18.97436,298.66675,0.49629694,711.44135
0.33,0.37,19.487179,298.73694,0.50495565,695.65485
0.33,0.37,20.0,298.79828,0.5134221,680.1898
0.33,0.39,0.0,288.04492,0.0,1556.7429
0.33,0.39,0.51282054,288.54022,0.018974587,1526.6991
0.33,0.39,1.0256411,289.02173,0.037581906,1497.0526
0.33,0.39,1.5384616,289.48953,0.055826753,1467.8069
0.33,0.39,2.0512822,289.9438,0.07371419,1438.9645
0.33,0.39,2.5641026,290.38474,0.09124906,1410.5283
0.33,0.39,3.0769231,290.81235,0.10843649,1382.5001
0.33,0.39,3.5897436,291.22687,0.12528163,1354.8817
0.33,0.39,4.1025643,291.62842,0.14178917,1327.6742
0.33,0.39,4.6153846,292.01703,0.1579645,1300.8789
0.33,0.39,5.1282053,292.39297,0.1738125,1274.4955
0.33,0.39,5.6410255,292.75632,0.18933839,1248.5245
0.33,0.39,6.1538463,293.10724,0.20454709,1222.9653
0.33,0.39,6.6666665,293.4458,0.2194438,1197.8176
0.33,0.39,7.179487,293.77225,0.23403354,1173.0803
0.33,0.39,7.6923075,294.08664,0.24832125,1148.7521
0.33,0.39,8.205129,294.3891,0.26231214,1124.8314
0.33,0.39,8.717949,294.67984,0.27601114,1101.3167
0.33,0.39,9.230769,294.95892,0.2894232,1078.2053
0.33,0.39,9.743589,295.22656,0.30255324,1055.4954
0.33,0.39,10.256411,295.48288,0.31540623,1033.1838
0.33,0.39,10.769231,295.72794,0.32798705,1011.2684
0.33,0.39,11.282051,295.96194,0.34030056,989.74567
0.33,0.39,11.794871,296.18503,0.35235167,968.61255
0.33,0.39,12.307693,296.3973,0.36414495,947.8656
0.33,0.39,12.820513,296.59888,0.37568527,927.50116
0.33,0.39,13.333333,296.78998,0.38697731,907.51556
0.33,0.39,13.846154,296.97064,0.39802575,887.9051
0.33,0.39,14.358974,297.14108,0.408835,868.6656
0.33,0.39,14.871795,297.30142,0.4194097,849.79285
0.33,0.39,15.384615,297.45175,0.42975438,831.28265
0.33,0.39,15.897436,297.59222,0.43987352,813.1306
0.33,0.39,16.410257,297.72296,0.44977137,795.33246
0.33,0.39,16.923077,297.84412,0.4594524,777.88336
0.33,0.39,17.435898,297.95584,0.46892068,760.77905
0.33,0.39,17.948717,298.05826,0.4781806,744.0145
0.33,0.39,18.461538,298.15146,0.48723632,727.5852
0.33,0.39,18.97436,298.2355,0.49609184,711.4863
0.33,0.39,19.487179,298.3107,0.5047511,695.7132
0.33,0.39,20.0,298.37704,0.5132183,680.2605
0.35,0.01,0.0,288.0059,0.0,1558.2509
0.35,0.01,0.51282054,288.51413,0.018993676,1528.2847
0.35,0.01,1.0256411,289.0059,0.037620865,1498.6948
0.35,0.01,1.5384616,289.4814,0.05588621,1469.4872
0.35,0.01,2.0512822,289.9409,0.073794454,1440.6674
0.35,0.01,2.5641026,290.38452,0.09135035,1412.239
0.35,0.01,3.0769231,290.8126,0.10855889,1384.2059
0.35,0.01,3.5897436,291.2252,0.12542474,1356.5723
0.35,0.01,4.1025643,291.62268,0.14195308,1329.3402
0.35,0.01,4.6153846,292.00528,0.15814865,1302.5116
0.35,0.01,5.1282053,292.37308,0.17401652,1276.0884
0.35,0.01,5.6410255,292.7264,0.18956172,1250.0721
0.35,0.01,6.1538463,293.0654,0.20478919,1224.4629
0.35,0.01,6.6666665,293.39032,0.21970406,1199.2609
0.35,0.01,7.179487,293.70132,0.23431116,1174.4667
0.35,0.01,7.6923075,293.99863,0.24861561,1150.0791
0.35,0.01,8.205129,294.28247,0.26262254,1126.0973
0.35,0.01,8.717949,294.5531,0.27633664,1102.5199
0.35,0.01,9.230769,294.81058,0.28976303,1079.3456
0.35,0.01,9.743589,295.0552,0.30290675,1056.572
0.35,0.01,10.256411,295.28717,0.31577262,1034.1973
0.35,0.01,10.769231,295.50665,0.3283656,1012.2189
0.35,0.01,11.282051,295.71378,0.34069037,990.63367
0.35,0.01,11.794871,295.90884,0.352752,969.4389
